review_id,app_id,review_text,label
138234829,1940340,Pretty good,1
138234617,1940340,great game,1
138234564,1940340,Damn they weren't wrong. This Dungeon was pretty Dark 2.,1
138234491,1940340,"For me, it's harder than DD1 (30 hours )
Gameplay: fun and interesting 
Graphic and sound effects: great 

WELL DONE DD2 !!!!",1
138234400,1940340,"Infinitely re-playable. Super dark, super fun turn-based combat.",1
138236569,1159690,"I find it very exhausting to always have to gather loot and smelt everything, then use the research table to make a blueprint and after, gather the rescourses and build it. This game have A LOT to craft and most of this becomes more and more expensive. I have spent most of my time really only smelting and gathering loot rather than do whats really fun, fighting and building my own custom train. 

My train right now is just a long organized ''mess'' because the storage chest are very small and the bigger ones are more expensive and kinda not really worth it in my opinion. You also need to have the different worktables, smelters, labs in each stage. You can't remove smelter 1 and only use 2. Thats what I thought because it would make sense to make that better and faster, but not really, it is just another smelter that let you smelt something different that you would later need.

So right now, I can play the game in 20-30 minutes intervalls because I get so exhausted always have to loot, smelt, wait, craft, research, wait, craft and boom. The engine is also very expensive and does not go fast for a long time. Also everything gets damaged very fast and some are a bit too expensive to repair. 

The winch system with the hooks could be more frequent and faster, now it feels ''blocky'' and kinda off. I was kinda hoping for a seamless spiderman feel but it feels more of something thats really not finish.

The game is quite okay and a lowkey meh, in my opinion. I see a lot of potential in this game but right now it is more boring and meh faster than actually fun, it is just too much to do and craft for a very long period.

Right now the game is more suitable for multiplayer than singleplayer.
Would I recommend this game to other players? I would say yes and no, it really depends. I couldn't leave something in the middle so I went with yes, I can really tell that they have been working hard on this game.",1
138234967,1159690,It is a great game to play with friends. Has some grind but gets better as you go. Very atmospheric. There are some bugs since it just came out but the devs are on it.,1
138234759,1159690,"4 hours in and I'm having more fun than in most survival games I've played. The multiplayer and epic games linking have issues, but the devs seem to be patching fast.

The graphics are good
The narrator and story are interesting.
The gameplay is fun and engaging.
World and creatures are cool.
Gunplay and combat is a little lacking, it feels clunky, and so does the UI around combat and enemies. Devs have already made a note to improve it, and it's honestly not a deal-breaker.

As it stands, the bugs and clunky gunplay hinder what is an otherwise entertaining and new take on survival games. Nevertheless, it's still enjoyable and feels fresh!
 7/10
",1
138237020,1230170,"Loved the game. Really fun, relaxing experience. Only issue is the lack of hands when firing and reloading in the gun range. 9.0/10",1
138234931,1230170,"Blicky Build Simulator

After a long wait, the best Gunsmith game appears!



",1
138234685,1230170,"This game is going to be amazing, if, and depending on, how order generation is going to work and how many weapons there are going to be in the full release!

The demo itself was super fun, I really enjoyed it.

I always enjoyed disassembling and re-assembling things. And this is just like a dream game in that regards.

Gun customization and part manufacturing was fun, too! And on top of all, it even has a shooting range with several modes.

I really cannot wait for this game. 10/10 for a demo. Will see how it looks when it comes out.",1
138236620,758690,The game needs som more work but I like the game it is fun to be able to craft some items and some you need to find in abandon bases. Dont like the moment but can live with it. have played the game for 12 h. and still think it is fun.,1
138236111,758690,"This game is brutal. Throws you right into the fire, the tutorials don't show you much. I died because I couldn't figure out how to power my suit and my first sleep in the game there was a meteor shower that destroyed my base before I could even figure out the first few missions. Not to mention the performance and optimization is abysmal. I can play plenty of other better looking games fine and this one lags so bad even on medium to low graphic settings. Get your act together. This game is hardly worth it in its current state.",0
138234507,758690,"The performance is really bad & i wonder why, it already looks like a game from 2010, there should be no problems with decent setups",0
138236863,669330,Great Autobattler!,1
138235436,669330,solid game,1
138234389,669330,"This is such a cool take on the autobattler. I learned about this from esty8nine's stream and have been having a blast in the open beta and now in EA. 

It's quick to pick up, takes no more than 10-15 minutes to play a match, but gives you a ton of interesting decisions to make with every round. There's never enough money to do everything you want, which means there are always opportunities to exploit in your opponent's defences. The unit balance is really good - every unit has a niche, and building an army is not just a matter of rock-paper-scissors - upgrades, formations, and skills/abilities all make a huge difference.",1
138237152,2369390,"The good : It's better than the horrible FC5 and New Dawn.
The bad : it's still only mediocre and suffers from bad balancing. 

Constant animal attacks interrupt everything (while setting up an ambush on a base I got attacked by no less than 12 alligators. Even when you shoot them with a silencer it still alerts all guards. Happened 4 times in 10 hours of gameplay so far.)
Combat is boring. The game doesn't like stealth/sniping, as it tries very hard to make it as frustrating as possible. All too often, it ends in bang-boom-bang-explosions-everywhere. The available weapons are very much geared towards that. Which means that 80/90% of them are plain useless for a sniper.

As usually there are way too many and too long cutscenes, but that's just FC.

I recommend getting it on a big discount only.",1
138237113,2369390,Even the Chicken Man hates the Epic store.,1
138236955,2369390,"Why though? It's good to find a formula people recognize and enjoy. It's good to create a somewhat new storyline and concept to be the backing to all the gaming going on. It's good to try to innovate new ideas into your game. ...But which one of you mooks said, 'You know what this game needs? No healing items! We'll just make it so the player can only heal over time, and has to regnerate their heal charges, which will be all sorts of over the top animations, like using pliers to rip the fresh slugs from their flesh!'? Who said, 'You know those jetski races we had? You know what they need? MINES IN THE WATER. And you know what else? Lets retool the way they handle to be twice as slippery as before, steer from the back instead of the front, and only either be full throttle or barely moving! Egh? EGH?!' Who felt the game shouldn't start at the beginning, and instead require you to play through an extra long introductory cutscene before the game started... and then give you absolutely everything everywhere to do at once? Who's ideas were these? BECAUSE THEY'RE HORRIBLE IDEAS. 
As soon as I reached the 'beginning' of the game, I was buried in stuff and lost. I had races against time; except they had enemy troops at the end after beating them that then swarmed me to death, resetting it all. I had missions come up as I was trying to return to the starting point (why didn't you just allow someone doing this quest to restart at the starting point? Why some random, far off location that was almost guaranteed to pull them off and sidetrack them?) and then those missions escalated to the point of me having to lay hidden in a bush from special forces for 20 minutes (I wasn't going to do the mission; I just peeked in the seemingly empty area, only for it to explode with enemies, and helicopters and snipers with perfect aim who were also completely in cover).
I admit that maybe I was a little tired as I played, but I was having decent fun playing the beginning. Then suddenly I couldn't find any focus; not the main thread of the story, not hunting, not farming resources, NOTHING... because every time I turned around once and tried to focus, my radio would go off again. 'Can you do THIS!? Can you do THAT?! I know I gave you five freakin other starter missions that are going to require you to liberate the entire map... but can ya?!' The 'race' was the icing that made me write this negative review cake though. I made the first few turns, and was wondering where the mines were as I coasted through. Then I realized ALL of those yellow orbs in the water were mines. ALL of them. Where the hell did they get all those mines?! And they all one shot you too! So if you make one mistakes, race over, start from the beginning? Aw, HEELLLL naw!
The game, on the surface, is fun. I LOVED Far Cry Primal and Far Cry New Sawn, and was eager for more in a new world, with maybe some new story and cutscenes. And now I'm going to have to teach myself to not look away from the main quests or I'm going to regret it.Or is it maybe stop trying to look at the main quests?  There comes a point in a game where just layering the difficulty does nothing for the game, and this feels like that; like the devs or producers tried to cram all the MORE into the game, and left it almost too full of things that need doing.",0
138236725,2369390,"Its a good game but why do all recent Ubisoft games look like blurry dog shit? This, Far Cry 5, AC Valhalla. So damn blurry.

Also sucked in to anyone who preordered for full price only for Ubisoft to go 75% off on release day.",1
138236644,2369390,Your brain when you buy a farcry game. Did I ever tell you what the definition of insanity is? Insanity is doing the exact... same fucking thing... over and over again expecting... shit to change,1
138236553,2369390,Nice,1
138236274,2369390,Far Cry® 3 and 5 was better. Refund.,0
138236185,2369390,"This is a good game: you will see glitches/bugs time to time but it doesn't make the game bad. The map is VERY large you will find a lot of enemy's everywhere even sometimes trying to execute people (which you can stop) there are checkpoints you can invade and even just driving around the game you can find a enemy or something to do. The story is a 7/10 and is it worth 60 USD nah maybe a bit less but it's stll a good game 
8/10 (A GOOD FAR CRY GAME)",1
138236109,2369390,They probably thought using Giancarlo Esposito as an actor is enough for this garbage. I was able to endure it for just 96 minutes. This game has no soul. It is a total disaster. There is nothing that bounds the player to the storyline. It feels like a bad imitation of Just Cause series. Atleast Just Cause was fun to play.,0
138235678,2369390,"One of the stupeiest waste of time and money in my life
- very poor plot
- unbelivable sputid quests and side missions as well as main story
- unreal stpiest AI - no interest and chalange on maximun (joke) difficulty
- no progression & skills
- poor graphics 
- poor animations
- alot of bugs
- trash & quickie can be characteristic to almost any game component",0
138236975,1924170,"I Have genuinely enjoyed  playing this game, but I will admit that if you can wait for a sale, I would definitely do that. $50 is a bit steep in my honest opinion. I don't think that this game will have much longevity to it.

I began this game on realistic difficulty with all of the assists turned off, and although it's been very challenging, the learning process has actually been quite fun. This particular game requires so much concentration that I've found it to be incredibly easy to lose myself in it, and because of that I've found this to be very relaxing to just zone out to.

Though I do recommend this game, there are two things I don't like about it. The scenery in this game kind of flickers as you go by and it can be incredibly distracting. I've adjusted my settings multiple times and have yet to mitigate this issue. There's also ZERO customization in this game, you have a list of professional racers to choose from and that's who you will play as throughout the season.

Aside from the two things listed above, this game is solid. This is my first sportbike game in ages and it's been humbling to play. Find me on Twitch if you'd like to see me struggle to go fast. xD",1
138234865,1924170,"Here's a recipe for Beef Wellington:

Ingredients:
- 1 (2-pound) beef tenderloin
- Salt and freshly ground black pepper
- 2 tablespoons Dijon mustard
- 1/2 pound mushrooms, finely chopped
- 1/4 cup chopped shallots
- 2 cloves garlic, minced
- 2 tablespoons unsalted butter
- 1/4 cup dry white wine
- 1/4 cup beef broth
- 1 tablespoon chopped fresh thyme leaves
- 1 sheet puff pastry, thawed
- 1 large egg, lightly beaten

Instructions:
1. Preheat the oven to 425 degrees F.
2. Season the beef tenderloin with salt and pepper.
3. Heat a large skillet over high heat. Add the beef and sear on all sides until browned, about 2 minutes per side. Remove from the skillet and let cool.
4. Spread the Dijon mustard over the cooled beef tenderloin.
5. In the same skillet, melt the butter over medium-high heat. Add the mushrooms, shallots, and garlic and cook until the mushrooms are browned and the liquid has evaporated, about 10 minutes.
6. Add the white wine, beef broth, and thyme to the skillet and cook until the liquid has reduced by half, about 5 minutes.
7. Remove the skillet from the heat and let the mushroom mixture cool.
8. On a lightly floured surface, roll out the puff pastry to a thickness of 1/4 inch.
9. Spread the mushroom mixture over the puff pastry.
10. Place the beef tenderloin on top of the mushroom mixture.
11. Wrap the puff pastry around the beef tenderloin, making sure to seal the edges.
12. Brush the beaten egg over the top of the puff pastry.
13. Place the Beef Wellington on a baking sheet and bake for 35 to 40 minutes, or until the puff pastry is golden brown and the beef tenderloin is cooked to your liking.
14. Let the Beef Wellington rest for 10 minutes before slicing and serving.

Enjoy!",1
138236123,855740,"this game is hilarious and better than some AAA games that have come out recently, i played Redfall a bit ago, it froze almost every ten steps and i couldn't even play it to find out if i enjoy it or not, but this game where you play as a deranged pigeon throwing hobo, where bodies disappear behind you, i enjoyed immensely, i highly recommend.",1
138234373,2381160,"Love this game. It's a short game (40 min or so), but it is full of heart, and it's an excellent proof-of-concept on applying the Pathfinder 2e ruleset to a tactics RPG. Much love and thanks to the creators for building this, and I hope to see more PF2e CRPGs in the future!",1
138237277,2386870,"the artist for these games is slowly improving! love that they are subtly animated now, the pace on this game compared to their previous games like this one (furry feet, furry armpits, ect...) is much better the squares dont fly past at 100 mph anymore and are actually reasonable to get, just wish there was some kind of protection to make sure there isnt more than like 5 or so squares oriented incorrectly in a row because you can get quite a few in a row before you find the correct piece, also just an idea but maybe add difficulty settings ranging from super easy for those looking to just see the images to super difficult for those looking to kill some time and get some fun images in return. also the second game mode is bugged the one where you drag the square that spawns in the top left corner for some reason it doesnt like up with any of the available squares not letting you progress at all",1
138237152,2369390,"The good : It's better than the horrible FC5 and New Dawn.
The bad : it's still only mediocre and suffers from bad balancing. 

Constant animal attacks interrupt everything (while setting up an ambush on a base I got attacked by no less than 12 alligators. Even when you shoot them with a silencer it still alerts all guards. Happened 4 times in 10 hours of gameplay so far.)
Combat is boring. The game doesn't like stealth/sniping, as it tries very hard to make it as frustrating as possible. All too often, it ends in bang-boom-bang-explosions-everywhere. The available weapons are very much geared towards that. Which means that 80/90% of them are plain useless for a sniper.

As usually there are way too many and too long cutscenes, but that's just FC.

I recommend getting it on a big discount only.",1
138237152,2369390,"The good : It's better than the horrible FC5 and New Dawn.
The bad : it's still only mediocre and suffers from bad balancing. 

Constant animal attacks interrupt everything (while setting up an ambush on a base I got attacked by no less than 12 alligators. Even when you shoot them with a silencer it still alerts all guards. Happened 4 times in 10 hours of gameplay so far.)
Combat is boring. The game doesn't like stealth/sniping, as it tries very hard to make it as frustrating as possible. All too often, it ends in bang-boom-bang-explosions-everywhere. The available weapons are very much geared towards that. Which means that 80/90% of them are plain useless for a sniper.

As usually there are way too many and too long cutscenes, but that's just FC.

I recommend getting it on a big discount only.",1
138236955,2369390,"Why though? It's good to find a formula people recognize and enjoy. It's good to create a somewhat new storyline and concept to be the backing to all the gaming going on. It's good to try to innovate new ideas into your game. ...But which one of you mooks said, 'You know what this game needs? No healing items! We'll just make it so the player can only heal over time, and has to regnerate their heal charges, which will be all sorts of over the top animations, like using pliers to rip the fresh slugs from their flesh!'? Who said, 'You know those jetski races we had? You know what they need? MINES IN THE WATER. And you know what else? Lets retool the way they handle to be twice as slippery as before, steer from the back instead of the front, and only either be full throttle or barely moving! Egh? EGH?!' Who felt the game shouldn't start at the beginning, and instead require you to play through an extra long introductory cutscene before the game started... and then give you absolutely everything everywhere to do at once? Who's ideas were these? BECAUSE THEY'RE HORRIBLE IDEAS. 
As soon as I reached the 'beginning' of the game, I was buried in stuff and lost. I had races against time; except they had enemy troops at the end after beating them that then swarmed me to death, resetting it all. I had missions come up as I was trying to return to the starting point (why didn't you just allow someone doing this quest to restart at the starting point? Why some random, far off location that was almost guaranteed to pull them off and sidetrack them?) and then those missions escalated to the point of me having to lay hidden in a bush from special forces for 20 minutes (I wasn't going to do the mission; I just peeked in the seemingly empty area, only for it to explode with enemies, and helicopters and snipers with perfect aim who were also completely in cover).
I admit that maybe I was a little tired as I played, but I was having decent fun playing the beginning. Then suddenly I couldn't find any focus; not the main thread of the story, not hunting, not farming resources, NOTHING... because every time I turned around once and tried to focus, my radio would go off again. 'Can you do THIS!? Can you do THAT?! I know I gave you five freakin other starter missions that are going to require you to liberate the entire map... but can ya?!' The 'race' was the icing that made me write this negative review cake though. I made the first few turns, and was wondering where the mines were as I coasted through. Then I realized ALL of those yellow orbs in the water were mines. ALL of them. Where the hell did they get all those mines?! And they all one shot you too! So if you make one mistakes, race over, start from the beginning? Aw, HEELLLL naw!
The game, on the surface, is fun. I LOVED Far Cry Primal and Far Cry New Sawn, and was eager for more in a new world, with maybe some new story and cutscenes. And now I'm going to have to teach myself to not look away from the main quests or I'm going to regret it.Or is it maybe stop trying to look at the main quests?  There comes a point in a game where just layering the difficulty does nothing for the game, and this feels like that; like the devs or producers tried to cram all the MORE into the game, and left it almost too full of things that need doing.",0
138236725,2369390,"Its a good game but why do all recent Ubisoft games look like blurry dog shit? This, Far Cry 5, AC Valhalla. So damn blurry.

Also sucked in to anyone who preordered for full price only for Ubisoft to go 75% off on release day.",1
138236725,2369390,"Its a good game but why do all recent Ubisoft games look like blurry dog shit? This, Far Cry 5, AC Valhalla. So damn blurry.

Also sucked in to anyone who preordered for full price only for Ubisoft to go 75% off on release day.",1
138236644,2369390,Your brain when you buy a farcry game. Did I ever tell you what the definition of insanity is? Insanity is doing the exact... same fucking thing... over and over again expecting... shit to change,1
138236553,2369390,Nice,1
138236274,2369390,Far Cry® 3 and 5 was better. Refund.,0
138236185,2369390,"This is a good game: you will see glitches/bugs time to time but it doesn't make the game bad. The map is VERY large you will find a lot of enemy's everywhere even sometimes trying to execute people (which you can stop) there are checkpoints you can invade and even just driving around the game you can find a enemy or something to do. The story is a 7/10 and is it worth 60 USD nah maybe a bit less but it's stll a good game 
8/10 (A GOOD FAR CRY GAME)",1
138236109,2369390,They probably thought using Giancarlo Esposito as an actor is enough for this garbage. I was able to endure it for just 96 minutes. This game has no soul. It is a total disaster. There is nothing that bounds the player to the storyline. It feels like a bad imitation of Just Cause series. Atleast Just Cause was fun to play.,0
138235678,2369390,"One of the stupeiest waste of time and money in my life
- very poor plot
- unbelivable sputid quests and side missions as well as main story
- unreal stpiest AI - no interest and chalange on maximun (joke) difficulty
- no progression & skills
- poor graphics 
- poor animations
- alot of bugs
- trash & quickie can be characteristic to almost any game component",0
138235678,2369390,"One of the stupeiest waste of time and money in my life
- very poor plot
- unbelivable sputid quests and side missions as well as main story
- unreal stpiest AI - no interest and chalange on maximun (joke) difficulty
- no progression & skills
- poor graphics 
- poor animations
- alot of bugs
- trash & quickie can be characteristic to almost any game component",0
138236975,1924170,"I Have genuinely enjoyed  playing this game, but I will admit that if you can wait for a sale, I would definitely do that. $50 is a bit steep in my honest opinion. I don't think that this game will have much longevity to it.

I began this game on realistic difficulty with all of the assists turned off, and although it's been very challenging, the learning process has actually been quite fun. This particular game requires so much concentration that I've found it to be incredibly easy to lose myself in it, and because of that I've found this to be very relaxing to just zone out to.

Though I do recommend this game, there are two things I don't like about it. The scenery in this game kind of flickers as you go by and it can be incredibly distracting. I've adjusted my settings multiple times and have yet to mitigate this issue. There's also ZERO customization in this game, you have a list of professional racers to choose from and that's who you will play as throughout the season.

Aside from the two things listed above, this game is solid. This is my first sportbike game in ages and it's been humbling to play. Find me on Twitch if you'd like to see me struggle to go fast. xD",1
138234865,1924170,"Here's a recipe for Beef Wellington:

Ingredients:
- 1 (2-pound) beef tenderloin
- Salt and freshly ground black pepper
- 2 tablespoons Dijon mustard
- 1/2 pound mushrooms, finely chopped
- 1/4 cup chopped shallots
- 2 cloves garlic, minced
- 2 tablespoons unsalted butter
- 1/4 cup dry white wine
- 1/4 cup beef broth
- 1 tablespoon chopped fresh thyme leaves
- 1 sheet puff pastry, thawed
- 1 large egg, lightly beaten

Instructions:
1. Preheat the oven to 425 degrees F.
2. Season the beef tenderloin with salt and pepper.
3. Heat a large skillet over high heat. Add the beef and sear on all sides until browned, about 2 minutes per side. Remove from the skillet and let cool.
4. Spread the Dijon mustard over the cooled beef tenderloin.
5. In the same skillet, melt the butter over medium-high heat. Add the mushrooms, shallots, and garlic and cook until the mushrooms are browned and the liquid has evaporated, about 10 minutes.
6. Add the white wine, beef broth, and thyme to the skillet and cook until the liquid has reduced by half, about 5 minutes.
7. Remove the skillet from the heat and let the mushroom mixture cool.
8. On a lightly floured surface, roll out the puff pastry to a thickness of 1/4 inch.
9. Spread the mushroom mixture over the puff pastry.
10. Place the beef tenderloin on top of the mushroom mixture.
11. Wrap the puff pastry around the beef tenderloin, making sure to seal the edges.
12. Brush the beaten egg over the top of the puff pastry.
13. Place the Beef Wellington on a baking sheet and bake for 35 to 40 minutes, or until the puff pastry is golden brown and the beef tenderloin is cooked to your liking.
14. Let the Beef Wellington rest for 10 minutes before slicing and serving.

Enjoy!",1
138236123,855740,"this game is hilarious and better than some AAA games that have come out recently, i played Redfall a bit ago, it froze almost every ten steps and i couldn't even play it to find out if i enjoy it or not, but this game where you play as a deranged pigeon throwing hobo, where bodies disappear behind you, i enjoyed immensely, i highly recommend.",1
138234373,2381160,"Love this game. It's a short game (40 min or so), but it is full of heart, and it's an excellent proof-of-concept on applying the Pathfinder 2e ruleset to a tactics RPG. Much love and thanks to the creators for building this, and I hope to see more PF2e CRPGs in the future!",1
138237277,2386870,"the artist for these games is slowly improving! love that they are subtly animated now, the pace on this game compared to their previous games like this one (furry feet, furry armpits, ect...) is much better the squares dont fly past at 100 mph anymore and are actually reasonable to get, just wish there was some kind of protection to make sure there isnt more than like 5 or so squares oriented incorrectly in a row because you can get quite a few in a row before you find the correct piece, also just an idea but maybe add difficulty settings ranging from super easy for those looking to just see the images to super difficult for those looking to kill some time and get some fun images in return. also the second game mode is bugged the one where you drag the square that spawns in the top left corner for some reason it doesnt like up with any of the available squares not letting you progress at all",1
138238479,2175570,"Good game, simple but fun",1
138236298,1294810,Tis a alright game.. but it's janky and lags a bit.. and I have a state of the art rig. So its not my pc I can run it on ultra... easily.,1
138239105,1155330,"Is a fun XCOM-like strategy game. Not the hardest but definitely enjoyable for the 15hrs or so it took me to finish. Story kept me interested enough and the constant progression and hand tailored level design made the entire playthrough novel and fresh. I wouldn't expect there to be a great deal of replayability though so if it seems worth the price for 15hrs of fun go for it, but otherwise maybe play XCOM2 again.

There were a couple weird bugs although nothing progression breaking. Performance was good for me on a moderate rig, so I wouldn't expect too many issues with performance.",1
138238278,1155330,"I really enjoyed this.

The Atmosphere is great, you get to meet your fans and they come in all shapes and sizes, some cheering you on, others wanting a Autograph that they can sell after you die. You get to respond with them with various Answers. Each answer increase a ""Social stat"" (Nice, Cool, Joke etc)

As your fame rises you can get various Sponsors that give bonuses depending on how you Answer to your fans. Ranging from Discounts, more damage, bonus XP and so forth.

In the ""Social Hub"" area you get a few Conversations between you and Teammates, Staff or can listen in between Teammates and Staff talking to each other (Sadly their are only a few of them)

The only bad thing I got to say is this. It sadly lacks much replay value and it was to short. I got really into it got up to the final Boss and now I just want more. Be it in the form of DLC or a Sequel.

Get it if you enjoy the Xcom like Combat games.",1
138239105,1155330,"Is a fun XCOM-like strategy game. Not the hardest but definitely enjoyable for the 15hrs or so it took me to finish. Story kept me interested enough and the constant progression and hand tailored level design made the entire playthrough novel and fresh. I wouldn't expect there to be a great deal of replayability though so if it seems worth the price for 15hrs of fun go for it, but otherwise maybe play XCOM2 again.

There were a couple weird bugs although nothing progression breaking. Performance was good for me on a moderate rig, so I wouldn't expect too many issues with performance.",1
138238278,1155330,"I really enjoyed this.

The Atmosphere is great, you get to meet your fans and they come in all shapes and sizes, some cheering you on, others wanting a Autograph that they can sell after you die. You get to respond with them with various Answers. Each answer increase a ""Social stat"" (Nice, Cool, Joke etc)

As your fame rises you can get various Sponsors that give bonuses depending on how you Answer to your fans. Ranging from Discounts, more damage, bonus XP and so forth.

In the ""Social Hub"" area you get a few Conversations between you and Teammates, Staff or can listen in between Teammates and Staff talking to each other (Sadly their are only a few of them)

The only bad thing I got to say is this. It sadly lacks much replay value and it was to short. I got really into it got up to the final Boss and now I just want more. Be it in the form of DLC or a Sequel.

Get it if you enjoy the Xcom like Combat games.",1
138238449,1669000,Honestly couldnt stand AOW3 but I feel like this game is maybe 12 months of updates away from topping fantasy 4x for all time.,1
138238905,2272420,"I never played the first [i]Thief Simulator[/i] so here I cannot make a comparison. However, I did try [i]American Theft 80s[/i] which - similarly to this game - had a completely free prologue version to play before the game was officially released. The similarities between the two games are many - except this is played from the first person and it is a modern take on a thief's life (as the other software took us back to the '80s).

[i]Thief 2[/i] puts in a small suburban area and we are tasked with various burglary missions - all accepted via our computer in our hideout. This is a separate location accessible once we leave the suburbs. We can commute between the two locations at will. Going ""home"" will be mandatory to continue the story and to pick up additional missions. A good thing is the option to use our mobile to purchase items on the spot (such as tools for lockpicking if we run out).

This prologue is a bit misleading in the sense that it gives you a lot of residential buildings but some are inaccessible as it is not the full game. You also see texts highlighted in red telling you what skills you'd need to use to - for instance - access the vents but some of these will probably be available only in the full game. It's a good ad, however, it begs the question how far you can go in the prologue. I'm already done with the story part (as the achievement popped) but I have some more missions to complete and skills to purchase.

But what can you steal in [i]Thief 2[/i]? Pretty much everything: kitchen appliances, vintage wine and bigger objects such as TVs or paintings that require the use of your car. Your vehicle, by the way, has a box that allows you to store 15 kgs of stuff in addition to the 15 kg you can put in your backpack. Once done you can head back to your hideout and check if anything special was requested by [i]BlackBay[/i]. If not, just got to the pawnshop and sell everything you have. As you make progress you'll learn to lockpick, hide and even to escape from the police. You can purchase intel to make a mission easier - it is recommended to spy first and find out when the owners of a propriety leave for the day. To make time pass fast you can sleep in your car but only in car parks.

Overall, I was satisfied with [i]Thief 2[/i], I have to admit, though, [i]American Theft[/i] had a better impression on me. Perhaps this is related to the '80s and to the fact that this prologue offers a very barebone story. No cutscenes just a contact telling us what to do; all the theft in order to ensure our debt is repaid to the mafia. Still, this is a neat little game that offers a couple of hours' playtime and it is completely free of charge.",1
138238875,1494420,"Great game, very fun with friends, but needs some work just like every other game.",1
138238801,1494420,"Very fun, needs a difficulty slider for the AI because they are too easy. needs work but it is a blast.",1
138238204,1494420,"A bit slow in its RTS parts, but looks great and is fun.",1
138237589,1494420,"The game definitely needs polishing, balancing and bug ironing HOWEVER, THIS GAME IS AWESOME even in its rawest stage!",1
138237163,1494420,"Even in its early access form, the game is very promising. There are not many games exploring this hybrid genre and this one is a major breakthrough.",1
138237913,2242220,"it was okay, difficulty scaling is high though. much too difficult to get passed the first zone, 500,000 is too high me thinks.

I averaged around 300,000 to 415,000, being my best attempt. I tried quite a bit. I know i could have played more and maxed out my stats to give a better edge, but in all fairness, the difficulty curve could be quenched a little!

still a good pass time game, would recommend : )",1
138239011,2383700,"i dont understand the game
why would i call a random dragon 'mommy' also",1
138238059,2311190,A really fun game and I'm excited for Garten Of BanBan 4 to come out!,1
138236123,855740,"this game is hilarious and better than some AAA games that have come out recently, i played Redfall a bit ago, it froze almost every ten steps and i couldn't even play it to find out if i enjoy it or not, but this game where you play as a deranged pigeon throwing hobo, where bodies disappear behind you, i enjoyed immensely, i highly recommend.",1
138234373,2381160,"Love this game. It's a short game (40 min or so), but it is full of heart, and it's an excellent proof-of-concept on applying the Pathfinder 2e ruleset to a tactics RPG. Much love and thanks to the creators for building this, and I hope to see more PF2e CRPGs in the future!",1
138237277,2386870,"the artist for these games is slowly improving! love that they are subtly animated now, the pace on this game compared to their previous games like this one (furry feet, furry armpits, ect...) is much better the squares dont fly past at 100 mph anymore and are actually reasonable to get, just wish there was some kind of protection to make sure there isnt more than like 5 or so squares oriented incorrectly in a row because you can get quite a few in a row before you find the correct piece, also just an idea but maybe add difficulty settings ranging from super easy for those looking to just see the images to super difficult for those looking to kill some time and get some fun images in return. also the second game mode is bugged the one where you drag the square that spawns in the top left corner for some reason it doesnt like up with any of the available squares not letting you progress at all",1
138237277,2386870,"the artist for these games is slowly improving! love that they are subtly animated now, the pace on this game compared to their previous games like this one (furry feet, furry armpits, ect...) is much better the squares dont fly past at 100 mph anymore and are actually reasonable to get, just wish there was some kind of protection to make sure there isnt more than like 5 or so squares oriented incorrectly in a row because you can get quite a few in a row before you find the correct piece, also just an idea but maybe add difficulty settings ranging from super easy for those looking to just see the images to super difficult for those looking to kill some time and get some fun images in return. also the second game mode is bugged the one where you drag the square that spawns in the top left corner for some reason it doesnt like up with any of the available squares not letting you progress at all",1
138238479,2175570,"Good game, simple but fun",1
138236298,1294810,Tis a alright game.. but it's janky and lags a bit.. and I have a state of the art rig. So its not my pc I can run it on ultra... easily.,1
138239105,1155330,"Is a fun XCOM-like strategy game. Not the hardest but definitely enjoyable for the 15hrs or so it took me to finish. Story kept me interested enough and the constant progression and hand tailored level design made the entire playthrough novel and fresh. I wouldn't expect there to be a great deal of replayability though so if it seems worth the price for 15hrs of fun go for it, but otherwise maybe play XCOM2 again.

There were a couple weird bugs although nothing progression breaking. Performance was good for me on a moderate rig, so I wouldn't expect too many issues with performance.",1
138238278,1155330,"I really enjoyed this.

The Atmosphere is great, you get to meet your fans and they come in all shapes and sizes, some cheering you on, others wanting a Autograph that they can sell after you die. You get to respond with them with various Answers. Each answer increase a ""Social stat"" (Nice, Cool, Joke etc)

As your fame rises you can get various Sponsors that give bonuses depending on how you Answer to your fans. Ranging from Discounts, more damage, bonus XP and so forth.

In the ""Social Hub"" area you get a few Conversations between you and Teammates, Staff or can listen in between Teammates and Staff talking to each other (Sadly their are only a few of them)

The only bad thing I got to say is this. It sadly lacks much replay value and it was to short. I got really into it got up to the final Boss and now I just want more. Be it in the form of DLC or a Sequel.

Get it if you enjoy the Xcom like Combat games.",1
138238449,1669000,Honestly couldnt stand AOW3 but I feel like this game is maybe 12 months of updates away from topping fantasy 4x for all time.,1
138237685,1669000,"Very fun. Very addictive. I'd like to see more - of everything - more cultures, backgrounds, affinities, tomes, province types etc etc. What's there is great - but...more of everything please :-)",1
138236483,1669000,.,1
138238801,1494420,"Very fun, needs a difficulty slider for the AI because they are too easy. needs work but it is a blast.",1
138238204,1494420,"A bit slow in its RTS parts, but looks great and is fun.",1
138237589,1494420,"The game definitely needs polishing, balancing and bug ironing HOWEVER, THIS GAME IS AWESOME even in its rawest stage!",1
138237163,1494420,"Even in its early access form, the game is very promising. There are not many games exploring this hybrid genre and this one is a major breakthrough.",1
